Test_Point,Actual_Label,Predicted_Label,Correct
81,0.000000,0,Yes
82,0.000000,0,Yes
83,0.000000,0,Yes
84,0.000000,0,Yes
85,0.000000,0,Yes
86,0.000000,0,Yes
87,0.000000,0,Yes
88,0.000000,0,Yes
89,0.000000,0,Yes
90,0.000000,0,Yes
91,0.000000,0,Yes
92,0.000000,0,Yes
93,0.000000,0,Yes
94,0.000000,0,Yes
95,0.000000,0,Yes
96,0.000000,0,Yes
97,0.000000,0,Yes
98,0.000000,0,Yes
99,0.000000,0,Yes
100,0.000000,0,Yes
101,0.000000,0,Yes
102,0.000000,0,Yes
103,0.000000,0,Yes
104,0.000000,0,Yes
105,0.000000,0,Yes
106,0.000000,0,Yes
107,0.000000,0,Yes
108,0.000000,0,Yes
109,0.000000,0,Yes
110,0.000000,0,Yes
111,0.000000,0,Yes
112,0.000000,0,Yes
113,0.000000,0,Yes
114,0.000000,0,Yes
115,0.000000,0,Yes
116,0.000000,0,Yes
117,0.000000,0,Yes
118,0.000000,0,Yes
119,0.000000,0,Yes
120,0.000000,0,Yes
121,0.000000,0,Yes
122,0.000000,0,Yes
123,0.000000,0,Yes
124,0.000000,0,Yes
125,0.000000,0,Yes
126,0.000000,0,Yes
127,0.000000,0,Yes
128,0.000000,0,Yes
129,0.000000,0,Yes
130,0.000000,0,Yes
131,0.000000,0,Yes
132,0.000000,0,Yes
133,0.000000,0,Yes
134,0.000000,0,Yes
135,0.000000,0,Yes
136,0.000000,0,Yes
137,0.000000,0,Yes
138,0.000000,0,Yes
139,0.000000,0,Yes
140,0.000000,0,Yes
141,0.000000,0,Yes
142,0.000000,0,Yes
143,0.000000,0,Yes
144,0.000000,0,Yes
145,0.000000,0,Yes
146,0.000000,0,Yes
147,0.000000,0,Yes
148,0.000000,0,Yes
149,0.000000,0,Yes
150,0.000000,0,Yes
151,0.000000,0,Yes
152,0.000000,0,Yes
153,0.000000,0,Yes
154,0.000000,0,Yes
155,0.000000,0,Yes
156,0.000000,0,Yes
157,0.000000,0,Yes
158,0.000000,0,Yes
159,0.000000,0,Yes
160,0.000000,0,Yes
161,0.000000,0,Yes
162,0.000000,0,Yes
163,0.000000,0,Yes
164,0.000000,0,Yes
165,0.000000,0,Yes
166,0.000000,0,Yes
167,0.000000,0,Yes
168,0.000000,0,Yes
169,0.000000,0,Yes
170,0.000000,0,Yes
171,0.000000,0,Yes
172,0.000000,0,Yes
173,0.000000,0,Yes
174,0.000000,0,Yes
175,0.000000,0,Yes
176,0.000000,0,Yes
177,0.000000,0,Yes
178,0.000000,0,Yes
179,0.000000,0,Yes
180,0.000000,0,Yes
181,0.000000,0,Yes
182,0.000000,0,Yes
183,0.000000,0,Yes
184,0.000000,0,Yes
185,0.000000,0,Yes
186,0.000000,0,Yes
187,0.000000,0,Yes
188,0.000000,0,Yes
189,0.000000,0,Yes
190,0.000000,0,Yes
191,0.000000,0,Yes
192,0.000000,0,Yes
193,0.000000,0,Yes
194,0.000000,0,Yes
195,0.000000,0,Yes
196,0.000000,0,Yes
197,0.000000,0,Yes
198,0.000000,0,Yes
199,0.000000,0,Yes
200,0.000000,0,Yes
201,0.000000,0,Yes
202,0.000000,0,Yes
203,0.000000,0,Yes
204,0.000000,0,Yes
205,0.000000,0,Yes
206,0.000000,0,Yes
207,0.000000,0,Yes
208,0.000000,0,Yes
209,0.000000,0,Yes
210,0.000000,0,Yes
211,0.000000,0,Yes
212,0.000000,0,Yes
213,0.000000,0,Yes
214,0.000000,0,Yes
215,0.000000,0,Yes
216,0.000000,0,Yes
217,0.000000,0,Yes
218,0.000000,0,Yes
219,0.000000,0,Yes
220,0.000000,0,Yes
221,0.000000,0,Yes
222,0.000000,0,Yes
223,0.000000,0,Yes
224,0.000000,0,Yes
225,0.000000,0,Yes
226,0.000000,0,Yes
227,0.000000,0,Yes
228,0.000000,0,Yes
229,0.000000,0,Yes
230,0.000000,0,Yes
231,0.000000,0,Yes
232,0.000000,0,Yes
233,0.000000,0,Yes
234,0.000000,0,Yes
235,0.000000,0,Yes
236,0.000000,0,Yes
237,0.000000,0,Yes
238,0.000000,0,Yes
239,0.000000,0,Yes
240,0.000000,0,Yes
241,0.000000,0,Yes
242,0.000000,0,Yes
243,0.000000,0,Yes
244,0.000000,0,Yes
245,0.000000,0,Yes
246,0.000000,0,Yes
247,0.000000,0,Yes
248,0.000000,0,Yes
249,0.000000,0,Yes
250,0.000000,0,Yes
251,0.000000,0,Yes
252,0.000000,0,Yes
253,0.000000,0,Yes
254,0.000000,0,Yes
255,0.000000,0,Yes
256,0.000000,0,Yes
257,0.000000,0,Yes
258,0.000000,0,Yes
259,0.000000,0,Yes
260,0.000000,0,Yes
261,0.000000,0,Yes
262,0.000000,0,Yes
263,0.000000,0,Yes
264,0.000000,0,Yes
265,0.000000,0,Yes
266,0.000000,0,Yes
267,0.000000,0,Yes
268,0.000000,0,Yes
269,0.000000,0,Yes
270,0.000000,0,Yes
271,0.000000,0,Yes
272,0.000000,0,Yes
273,0.000000,0,Yes
274,0.000000,0,Yes
275,0.000000,0,Yes
276,0.000000,0,Yes
277,0.000000,0,Yes
278,0.000000,0,Yes
279,0.000000,0,Yes
280,0.000000,0,Yes
281,0.000000,0,Yes
282,0.000000,0,Yes
283,0.000000,0,Yes
284,0.000000,0,Yes
285,0.000000,0,Yes
286,0.000000,0,Yes
287,0.000000,0,Yes
288,0.000000,0,Yes
289,0.000000,0,Yes
290,0.000000,0,Yes
291,0.000000,0,Yes
292,0.000000,0,Yes
293,0.000000,0,Yes
294,0.000000,0,Yes
295,0.000000,0,Yes
296,0.000000,0,Yes
297,0.000000,0,Yes
298,0.000000,0,Yes
299,0.000000,0,Yes
300,0.000000,0,Yes
301,0.000000,0,Yes
302,0.000000,0,Yes
303,0.000000,0,Yes
304,0.000000,0,Yes
305,0.000000,0,Yes
306,0.000000,0,Yes
307,0.000000,0,Yes
308,0.000000,0,Yes
309,0.000000,0,Yes
310,0.000000,0,Yes
311,0.000000,0,Yes
312,0.000000,0,Yes
313,0.000000,0,Yes
314,0.000000,0,Yes
315,0.000000,0,Yes
316,0.000000,0,Yes
317,0.000000,0,Yes
318,0.000000,0,Yes
319,0.000000,0,Yes
320,0.000000,0,Yes
321,0.000000,0,Yes
322,0.000000,0,Yes
323,0.000000,0,Yes
324,0.000000,0,Yes
325,0.000000,0,Yes
326,0.000000,0,Yes
327,0.000000,0,Yes
328,0.000000,0,Yes
329,0.000000,0,Yes
330,0.000000,0,Yes
331,0.000000,0,Yes
332,0.000000,0,Yes
333,0.000000,0,Yes
334,0.000000,0,Yes
335,0.000000,0,Yes
336,0.000000,0,Yes
337,0.000000,0,Yes
338,0.000000,0,Yes
339,0.000000,0,Yes
340,0.000000,0,Yes
341,0.000000,0,Yes
342,0.000000,0,Yes
343,0.000000,0,Yes
344,0.000000,0,Yes
345,0.000000,0,Yes
346,0.000000,0,Yes
347,0.000000,0,Yes
348,0.000000,0,Yes
349,0.000000,0,Yes
350,0.000000,0,Yes
351,0.000000,0,Yes
352,0.000000,0,Yes
353,0.000000,0,Yes
354,0.000000,0,Yes
355,0.000000,0,Yes
356,0.000000,0,Yes
357,0.000000,0,Yes
358,0.000000,0,Yes
359,0.000000,0,Yes
360,0.000000,0,Yes
361,0.000000,0,Yes
362,0.000000,0,Yes
363,0.000000,0,Yes
364,0.000000,0,Yes
365,0.000000,0,Yes
366,0.000000,0,Yes
367,0.000000,0,Yes
368,0.000000,0,Yes
369,0.000000,0,Yes
370,0.000000,0,Yes
371,0.000000,0,Yes
372,0.000000,0,Yes
373,0.000000,0,Yes
374,0.000000,0,Yes
375,0.000000,0,Yes
376,0.000000,0,Yes
377,0.000000,0,Yes
378,0.000000,0,Yes
379,0.000000,0,Yes
380,0.000000,0,Yes
381,0.000000,0,Yes
382,0.000000,0,Yes
383,0.000000,0,Yes
384,0.000000,0,Yes
385,0.000000,0,Yes
386,0.000000,0,Yes
387,0.000000,0,Yes
388,0.000000,0,Yes
389,0.000000,0,Yes
390,0.000000,0,Yes
391,0.000000,0,Yes
392,0.000000,0,Yes
393,0.000000,0,Yes
394,0.000000,0,Yes
395,0.000000,0,Yes
396,0.000000,0,Yes
397,0.000000,0,Yes
398,0.000000,0,Yes
399,0.000000,0,Yes
400,0.000000,0,Yes
401,0.000000,0,Yes
402,0.000000,0,Yes
403,0.000000,0,Yes
404,0.000000,0,Yes
405,0.000000,0,Yes
406,0.000000,0,Yes
407,0.000000,0,Yes
408,0.000000,0,Yes
409,0.000000,0,Yes
410,0.000000,0,Yes
411,0.000000,0,Yes
412,0.000000,0,Yes
413,0.000000,0,Yes
414,0.000000,0,Yes
415,0.000000,0,Yes
416,0.000000,0,Yes
417,0.000000,0,Yes
418,0.000000,0,Yes
419,0.000000,0,Yes
420,0.000000,0,Yes
421,0.000000,0,Yes
422,0.000000,0,Yes
423,0.000000,0,Yes
424,0.000000,0,Yes
425,0.000000,0,Yes
426,0.000000,0,Yes
427,0.000000,0,Yes
428,0.000000,0,Yes
429,0.000000,0,Yes
430,0.000000,0,Yes
431,0.000000,0,Yes
432,0.000000,0,Yes
433,0.000000,0,Yes
434,0.000000,0,Yes
435,0.000000,0,Yes
436,0.000000,0,Yes
437,0.000000,0,Yes
438,0.000000,0,Yes
439,0.000000,0,Yes
440,0.000000,0,Yes
441,0.000000,0,Yes
442,0.000000,0,Yes
443,0.000000,0,Yes
444,0.000000,0,Yes
445,0.000000,0,Yes
446,0.000000,0,Yes
447,0.000000,0,Yes
448,0.000000,0,Yes
449,0.000000,0,Yes
450,0.000000,0,Yes
451,0.000000,0,Yes
452,0.000000,0,Yes
453,0.000000,0,Yes
454,0.000000,0,Yes
455,0.000000,0,Yes
456,0.000000,0,Yes
457,0.000000,0,Yes
458,0.000000,0,Yes
459,0.000000,0,Yes
460,0.000000,0,Yes
461,0.000000,0,Yes
462,0.000000,0,Yes
463,0.000000,0,Yes
464,0.000000,0,Yes
465,0.000000,0,Yes
466,0.000000,0,Yes
467,0.000000,0,Yes
468,0.000000,0,Yes
469,0.000000,0,Yes
470,0.000000,0,Yes
471,0.000000,0,Yes
472,0.000000,0,Yes
473,0.000000,0,Yes
474,0.000000,0,Yes
475,0.000000,0,Yes
476,0.000000,0,Yes
477,0.000000,0,Yes
478,0.000000,0,Yes
479,0.000000,0,Yes
480,0.000000,0,Yes
481,0.000000,0,Yes
482,0.000000,0,Yes
483,0.000000,0,Yes
484,0.000000,0,Yes
485,0.000000,0,Yes
486,0.000000,0,Yes
487,0.000000,0,Yes
488,0.000000,0,Yes
489,0.000000,0,Yes
490,0.000000,0,Yes
491,0.000000,0,Yes
492,0.000000,0,Yes
493,0.000000,0,Yes
494,0.000000,0,Yes
495,0.000000,0,Yes
496,0.000000,0,Yes
497,0.000000,0,Yes
498,0.000000,0,Yes
499,0.000000,0,Yes
500,0.000000,0,Yes
501,0.000000,0,Yes
502,0.000000,0,Yes
503,0.000000,0,Yes
504,0.000000,0,Yes
505,0.000000,0,Yes
506,0.000000,0,Yes
507,0.000000,0,Yes
508,0.000000,0,Yes
509,0.000000,0,Yes
510,0.000000,0,Yes
511,0.000000,0,Yes
512,0.000000,0,Yes
513,0.000000,0,Yes
514,0.000000,0,Yes
515,0.000000,0,Yes
516,0.000000,0,Yes
517,0.000000,0,Yes
518,0.000000,0,Yes
519,0.000000,0,Yes
520,0.000000,0,Yes
521,0.000000,0,Yes
522,0.000000,0,Yes
523,0.000000,0,Yes
524,0.000000,0,Yes
525,0.000000,0,Yes
526,0.000000,0,Yes
527,0.000000,0,Yes
528,0.000000,0,Yes
529,0.000000,0,Yes
530,0.000000,0,Yes
531,0.000000,0,Yes
532,0.000000,0,Yes
533,0.000000,0,Yes
534,0.000000,0,Yes
535,0.000000,0,Yes
536,0.000000,0,Yes
537,0.000000,0,Yes
538,0.000000,0,Yes
539,0.000000,0,Yes
540,0.000000,0,Yes
541,0.000000,0,Yes
542,0.000000,0,Yes
543,0.000000,0,Yes
544,0.000000,0,Yes
545,0.000000,0,Yes
546,0.000000,0,Yes
547,0.000000,0,Yes
548,0.000000,0,Yes
549,0.000000,0,Yes
550,0.000000,0,Yes
551,0.000000,0,Yes
552,0.000000,0,Yes
553,0.000000,0,Yes
554,0.000000,0,Yes
555,0.000000,0,Yes
556,0.000000,0,Yes
557,0.000000,0,Yes
558,0.000000,0,Yes
559,0.000000,0,Yes
560,0.000000,0,Yes
561,0.000000,0,Yes
562,0.000000,0,Yes
563,0.000000,0,Yes
564,0.000000,0,Yes
565,0.000000,0,Yes
566,0.000000,0,Yes
567,0.000000,0,Yes
568,0.000000,0,Yes
569,0.000000,0,Yes
570,0.000000,0,Yes
571,0.000000,0,Yes
572,0.000000,0,Yes
573,0.000000,0,Yes
574,0.000000,0,Yes
575,0.000000,0,Yes
576,0.000000,0,Yes
577,0.000000,0,Yes
578,0.000000,0,Yes
579,0.000000,0,Yes
580,0.000000,0,Yes
581,0.000000,0,Yes
582,0.000000,0,Yes
583,0.000000,0,Yes
584,0.000000,0,Yes
585,0.000000,0,Yes
586,0.000000,0,Yes
587,0.000000,0,Yes
588,0.000000,0,Yes
589,0.000000,0,Yes
590,0.000000,0,Yes
591,0.000000,0,Yes
592,0.000000,0,Yes
593,0.000000,0,Yes
594,0.000000,0,Yes
595,0.000000,0,Yes
596,0.000000,0,Yes
597,0.000000,0,Yes
598,0.000000,0,Yes
599,0.000000,0,Yes
600,0.000000,0,Yes
601,0.000000,0,Yes
602,0.000000,0,Yes
603,0.000000,0,Yes
604,0.000000,0,Yes
605,0.000000,0,Yes
606,0.000000,0,Yes
607,0.000000,0,Yes
608,0.000000,0,Yes
609,0.000000,0,Yes
610,0.000000,0,Yes
611,0.000000,0,Yes
612,0.000000,0,Yes
613,0.000000,0,Yes
614,0.000000,0,Yes
615,0.000000,0,Yes
616,0.000000,0,Yes
617,0.000000,0,Yes
618,0.000000,0,Yes
619,0.000000,0,Yes
620,0.000000,0,Yes
621,0.000000,0,Yes
622,0.000000,0,Yes
623,0.000000,0,Yes
624,0.000000,0,Yes
625,0.000000,0,Yes
626,0.000000,0,Yes
627,0.000000,0,Yes
628,0.000000,0,Yes
629,0.000000,0,Yes
630,0.000000,0,Yes
631,0.000000,0,Yes
632,0.000000,0,Yes
633,0.000000,0,Yes
634,0.000000,0,Yes
635,0.000000,0,Yes
636,0.000000,0,Yes
637,0.000000,0,Yes
638,0.000000,0,Yes
639,0.000000,0,Yes
640,0.000000,0,Yes
641,0.000000,0,Yes
642,0.000000,0,Yes
643,0.000000,0,Yes
644,0.000000,0,Yes
645,0.000000,0,Yes
646,0.000000,0,Yes
647,0.000000,0,Yes
648,0.000000,0,Yes
649,0.000000,0,Yes
650,0.000000,0,Yes
651,0.000000,0,Yes
652,0.000000,0,Yes
653,0.000000,0,Yes
654,0.000000,0,Yes
655,0.000000,0,Yes
656,0.000000,0,Yes
657,0.000000,0,Yes
658,0.000000,0,Yes
659,0.000000,0,Yes
660,0.000000,0,Yes
661,0.000000,0,Yes
662,0.000000,0,Yes
663,0.000000,0,Yes
664,0.000000,0,Yes
665,0.000000,0,Yes
666,0.000000,0,Yes
667,0.000000,0,Yes
668,0.000000,0,Yes
669,0.000000,0,Yes
670,0.000000,0,Yes
671,0.000000,0,Yes
672,0.000000,0,Yes
673,0.000000,0,Yes
674,0.000000,0,Yes
675,0.000000,0,Yes
676,0.000000,0,Yes
677,0.000000,0,Yes
678,0.000000,0,Yes
679,0.000000,0,Yes
680,0.000000,0,Yes
681,0.000000,0,Yes
682,0.000000,0,Yes
683,0.000000,0,Yes
684,0.000000,0,Yes
685,0.000000,0,Yes
686,0.000000,0,Yes
687,0.000000,0,Yes
688,0.000000,0,Yes
689,0.000000,0,Yes
690,0.000000,0,Yes
691,0.000000,0,Yes
692,0.000000,0,Yes
693,0.000000,0,Yes
694,0.000000,0,Yes
695,0.000000,0,Yes
696,0.000000,0,Yes
697,0.000000,0,Yes
698,0.000000,0,Yes
699,0.000000,0,Yes
700,0.000000,0,Yes
701,0.000000,0,Yes
702,0.000000,0,Yes
703,0.000000,0,Yes
704,0.000000,0,Yes
705,0.000000,0,Yes
706,0.000000,0,Yes
707,0.000000,0,Yes
708,0.000000,0,Yes
709,0.000000,0,Yes
710,0.000000,0,Yes
711,0.000000,0,Yes
712,0.000000,0,Yes
713,0.000000,0,Yes
714,0.000000,0,Yes
715,0.000000,0,Yes
716,0.000000,0,Yes
717,0.000000,0,Yes
718,0.000000,0,Yes
719,0.000000,0,Yes
720,0.000000,0,Yes
721,0.000000,0,Yes
722,0.000000,0,Yes
723,0.000000,0,Yes
724,0.000000,0,Yes
725,0.000000,0,Yes
726,0.000000,0,Yes
727,0.000000,0,Yes
728,0.000000,0,Yes
729,0.000000,0,Yes
730,0.000000,0,Yes
731,0.000000,0,Yes
732,0.000000,0,Yes
733,0.000000,0,Yes
734,0.000000,0,Yes
735,0.000000,0,Yes
736,0.000000,0,Yes
737,0.000000,0,Yes
738,0.000000,0,Yes
739,0.000000,0,Yes
740,0.000000,0,Yes
741,0.000000,0,Yes
742,0.000000,0,Yes
743,0.000000,0,Yes
744,0.000000,0,Yes
745,0.000000,0,Yes
746,0.000000,0,Yes
747,0.000000,0,Yes
748,0.000000,0,Yes
749,0.000000,0,Yes
750,0.000000,0,Yes
751,0.000000,0,Yes
752,0.000000,0,Yes
753,0.000000,0,Yes
754,0.000000,0,Yes
755,0.000000,0,Yes
756,0.000000,0,Yes
757,0.000000,0,Yes
758,0.000000,0,Yes
759,0.000000,0,Yes
760,0.000000,0,Yes
761,0.000000,0,Yes
762,0.000000,0,Yes
763,0.000000,0,Yes
764,0.000000,0,Yes
765,0.000000,0,Yes
766,0.000000,0,Yes
767,0.000000,0,Yes
768,0.000000,0,Yes
769,0.000000,0,Yes
770,0.000000,0,Yes
771,0.000000,0,Yes
772,0.000000,0,Yes
773,0.000000,0,Yes
774,0.000000,0,Yes
775,0.000000,0,Yes
776,0.000000,0,Yes
777,0.000000,0,Yes
778,0.000000,0,Yes
779,0.000000,0,Yes
780,0.000000,0,Yes
781,0.000000,0,Yes
782,0.000000,0,Yes
783,0.000000,0,Yes
784,0.000000,0,Yes
785,0.000000,0,Yes
786,0.000000,0,Yes
787,0.000000,0,Yes
788,0.000000,0,Yes
789,0.000000,0,Yes
790,0.000000,0,Yes
791,0.000000,0,Yes
792,0.000000,0,Yes
793,0.000000,0,Yes
794,0.000000,0,Yes
795,0.000000,0,Yes
796,0.000000,0,Yes
797,0.000000,0,Yes
798,0.000000,0,Yes
799,0.000000,0,Yes
800,0.000000,0,Yes
801,0.000000,0,Yes
802,0.000000,0,Yes
803,0.000000,0,Yes
804,0.000000,0,Yes
805,0.000000,0,Yes
806,0.000000,0,Yes
807,0.000000,0,Yes
808,0.000000,0,Yes
809,0.000000,0,Yes
810,0.000000,0,Yes
811,0.000000,0,Yes
812,0.000000,0,Yes
813,0.000000,0,Yes
814,0.000000,0,Yes
815,0.000000,0,Yes
816,0.000000,0,Yes
817,0.000000,0,Yes
818,0.000000,0,Yes
819,0.000000,0,Yes
820,0.000000,0,Yes
821,0.000000,0,Yes
822,0.000000,0,Yes
823,0.000000,0,Yes
824,0.000000,0,Yes
825,0.000000,0,Yes
826,0.000000,0,Yes
827,0.000000,0,Yes
828,0.000000,0,Yes
829,0.000000,0,Yes
830,0.000000,0,Yes
831,0.000000,0,Yes
832,0.000000,0,Yes
833,0.000000,0,Yes
834,0.000000,0,Yes
835,0.000000,0,Yes
836,0.000000,0,Yes
837,0.000000,0,Yes
838,0.000000,0,Yes
839,0.000000,0,Yes
840,0.000000,0,Yes
841,0.000000,0,Yes
842,0.000000,0,Yes
843,0.000000,0,Yes
844,0.000000,0,Yes
845,0.000000,0,Yes
846,0.000000,0,Yes
847,0.000000,0,Yes
848,0.000000,0,Yes
849,0.000000,0,Yes
850,0.000000,0,Yes
851,0.000000,0,Yes
852,0.000000,0,Yes
853,0.000000,0,Yes
854,0.000000,0,Yes
855,0.000000,0,Yes
856,0.000000,0,Yes
857,0.000000,0,Yes
858,0.000000,0,Yes
859,0.000000,0,Yes
860,0.000000,0,Yes
861,0.000000,0,Yes
862,0.000000,0,Yes
863,0.000000,0,Yes
864,0.000000,0,Yes
865,0.000000,0,Yes
866,0.000000,0,Yes
867,0.000000,0,Yes
868,0.000000,0,Yes
869,0.000000,0,Yes
870,0.000000,0,Yes
871,0.000000,0,Yes
872,0.000000,0,Yes
873,0.000000,0,Yes
874,0.000000,0,Yes
875,0.000000,0,Yes
876,0.000000,0,Yes
877,0.000000,0,Yes
878,0.000000,0,Yes
879,0.000000,0,Yes
880,0.000000,0,Yes
881,0.000000,0,Yes
882,0.000000,0,Yes
883,0.000000,0,Yes
884,0.000000,0,Yes
885,0.000000,0,Yes
886,0.000000,0,Yes
887,0.000000,0,Yes
888,0.000000,0,Yes
889,0.000000,0,Yes
890,0.000000,0,Yes
891,0.000000,0,Yes
892,0.000000,0,Yes
893,0.000000,0,Yes
894,0.000000,0,Yes
895,0.000000,0,Yes
896,0.000000,0,Yes
897,0.000000,0,Yes
898,0.000000,0,Yes
899,0.000000,0,Yes
900,0.000000,0,Yes
901,0.000000,0,Yes
902,0.000000,0,Yes
903,0.000000,0,Yes
904,0.000000,0,Yes
905,0.000000,0,Yes
906,0.000000,0,Yes
907,0.000000,0,Yes
908,0.000000,0,Yes
909,0.000000,0,Yes
910,0.000000,0,Yes
911,0.000000,0,Yes
912,0.000000,0,Yes
913,0.000000,0,Yes
914,0.000000,0,Yes
915,0.000000,0,Yes
916,0.000000,0,Yes
917,0.000000,0,Yes
918,0.000000,0,Yes
919,0.000000,0,Yes
920,0.000000,0,Yes
921,0.000000,0,Yes
922,0.000000,0,Yes
923,0.000000,0,Yes
924,0.000000,0,Yes
925,0.000000,0,Yes
926,0.000000,0,Yes
927,0.000000,0,Yes
928,0.000000,0,Yes
929,0.000000,0,Yes
930,0.000000,0,Yes
931,0.000000,0,Yes
932,0.000000,0,Yes
933,0.000000,0,Yes
934,0.000000,0,Yes
935,0.000000,0,Yes
936,0.000000,0,Yes
937,0.000000,0,Yes
938,0.000000,0,Yes
939,0.000000,0,Yes
940,0.000000,0,Yes
941,0.000000,0,Yes
942,0.000000,0,Yes
943,0.000000,0,Yes
944,0.000000,0,Yes
945,0.000000,0,Yes
946,0.000000,0,Yes
947,0.000000,0,Yes
948,0.000000,0,Yes
949,0.000000,0,Yes
950,0.000000,0,Yes
951,0.000000,0,Yes
952,0.000000,0,Yes
953,0.000000,0,Yes
954,0.000000,0,Yes
955,0.000000,0,Yes
956,0.000000,0,Yes
957,0.000000,0,Yes
958,0.000000,0,Yes
959,0.000000,0,Yes
960,0.000000,0,Yes
961,0.000000,0,Yes
962,0.000000,0,Yes
963,0.000000,0,Yes
964,0.000000,0,Yes
965,0.000000,0,Yes
966,0.000000,0,Yes
967,0.000000,0,Yes
968,0.000000,0,Yes
969,0.000000,0,Yes
970,0.000000,0,Yes
971,0.000000,0,Yes
972,0.000000,0,Yes
973,0.000000,0,Yes
974,0.000000,0,Yes
975,0.000000,0,Yes
976,0.000000,0,Yes
977,0.000000,0,Yes
978,0.000000,0,Yes
979,0.000000,0,Yes
980,0.000000,0,Yes
981,0.000000,0,Yes
982,0.000000,0,Yes
983,0.000000,0,Yes
984,0.000000,0,Yes
985,0.000000,0,Yes
986,0.000000,0,Yes
987,0.000000,0,Yes
988,0.000000,0,Yes
989,0.000000,0,Yes
990,0.000000,0,Yes
991,0.000000,0,Yes
992,0.000000,0,Yes
993,0.000000,0,Yes
994,0.000000,0,Yes
995,0.000000,0,Yes
996,0.000000,0,Yes
997,0.000000,0,Yes
998,0.000000,0,Yes
999,0.000000,0,Yes
1000,0.000000,0,Yes
1001,0.000000,0,Yes
1002,0.000000,0,Yes
1003,0.000000,0,Yes
1004,0.000000,0,Yes
1005,0.000000,0,Yes
1006,0.000000,0,Yes
1007,0.000000,0,Yes
1008,0.000000,0,Yes
1009,0.000000,0,Yes
1010,0.000000,0,Yes
1011,0.000000,0,Yes
1012,0.000000,0,Yes
1013,0.000000,0,Yes
1014,0.000000,0,Yes
1015,0.000000,0,Yes
1016,0.000000,0,Yes
1017,0.000000,0,Yes
1018,0.000000,0,Yes
1019,0.000000,0,Yes
1020,0.000000,0,Yes
1021,0.000000,0,Yes
1022,0.000000,0,Yes
1023,0.000000,0,Yes
1024,0.000000,0,Yes
1025,0.000000,0,Yes
1026,0.000000,0,Yes
1027,0.000000,0,Yes
1028,0.000000,0,Yes
1029,0.000000,0,Yes
1030,0.000000,0,Yes
1031,0.000000,0,Yes
1032,0.000000,0,Yes
1033,0.000000,0,Yes
1034,0.000000,0,Yes
1035,0.000000,0,Yes
1036,0.000000,0,Yes
1037,0.000000,0,Yes
1038,0.000000,0,Yes
1039,0.000000,0,Yes
1040,0.000000,0,Yes
1041,0.000000,0,Yes
1042,0.000000,0,Yes
1043,0.000000,0,Yes
1044,0.000000,0,Yes
1045,0.000000,0,Yes
1046,0.000000,0,Yes
1047,0.000000,0,Yes
1048,0.000000,0,Yes
1049,0.000000,0,Yes
1050,0.000000,0,Yes
1051,0.000000,0,Yes
1052,0.000000,0,Yes
1053,0.000000,0,Yes
1054,0.000000,0,Yes
1055,0.000000,0,Yes
1056,0.000000,0,Yes
1057,0.000000,0,Yes
1058,0.000000,0,Yes
1059,0.000000,0,Yes
1060,0.000000,0,Yes
1061,0.000000,0,Yes
1062,0.000000,0,Yes
1063,0.000000,0,Yes
1064,0.000000,0,Yes
1065,0.000000,0,Yes
1066,0.000000,0,Yes
1067,0.000000,0,Yes
